PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Wyoming,2017,19,X,0.798258,X,X,X,X,X,X,33,20,4134
States,Puerto Rico,2017,19,X,4.60714,X,X,X,X,X,X,129,7,2800
States,Virgin Islands,2017,19,X,0.345622,X,X,X,X,X,X,3,3,868
States,New York City,2017,19,X,1.69646,X,X,X,X,X,X,1773,83,104512
States,Alabama,2017,20,X,2.50634,X,X,X,X,X,X,168,22,6703
States,Alaska,2017,20,X,1.162,X,X,X,X,X,X,17,5,1463
States,Arizona,2017,20,X,2.15922,X,X,X,X,X,X,444,49,20563
States,Arkansas,2017,20,X,1.35482,X,X,X,X,X,X,37,9,2731
States,California,2017,20,X,1.4245,X,X,X,X,X,X,640,96,44928
States,Colorado,2017,20,X,1.13869,X,X,X,X,X,X,39,6,3425
States,Connecticut,2017,20,X,0.661914,X,X,X,X,X,X,13,15,1964
States,Delaware,2017,20,X,0.145349,X,X,X,X,X,X,4,12,2752
States,District of Columbia,2017,20,X,0,X,X,X,X,X,X,0,1,289
States,Florida,2017,20,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2017,20,X,1.57397,X,X,X,X,X,X,804,53,51081
States,Hawaii,2017,20,X,1.80437,X,X,X,X,X,X,19,14,1053
States,Idaho,2017,20,X,0.921053,X,X,X,X,X,X,14,5,1520
States,Illinois,2017,20,X,1.2583,X,X,X,X,X,X,576,75,45776
States,Indiana,2017,20,X,0.464306,X,X,X,X,X,X,16,21,3446
States,Iowa,2017,20,X,0.136054,X,X,X,X,X,X,2,7,1470
States,Kansas,2017,20,X,0.308404,X,X,X,X,X,X,12,21,3891
States,Kentucky,2017,20,X,0.437637,X,X,X,X,X,X,30,14,6855
States,Louisiana,2017,20,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2017,20,X,0.42953,X,X,X,X,X,X,16,24,3725
States,Maryland,2017,20,X,1.36833,X,X,X,X,X,X,98,38,7162
States,Massachusetts,2017,20,X,0.820463,X,X,X,X,X,X,221,39,26936
States,Michigan,2017,20,X,1.0448,X,X,X,X,X,X,222,68,21248
States,Minnesota,2017,20,X,1.85063,X,X,X,X,X,X,112,21,6052
States,Mississippi,2017,20,X,2.33797,X,X,X,X,X,X,360,46,15398
States,Missouri,2017,20,X,0.345261,X,X,X,X,X,X,11,15,3186
States,Montana,2017,20,X,0,X,X,X,X,X,X,0,7,2702
States,Nebraska,2017,20,X,0.449583,X,X,X,X,X,X,7,10,1557
States,Nevada,2017,20,X,0.286427,X,X,X,X,X,X,31,21,10823
States,New Hampshire,2017,20,X,0.373367,X,X,X,X,X,X,12,17,3214
States,New Jersey,2017,20,X,2.04301,X,X,X,X,X,X,323,29,15810
States,New Mexico,2017,20,X,1.27676,X,X,X,X,X,X,99,21,7754
States,New York,2017,20,X,1.47045,X,X,X,X,X,X,154,54,10473
States,North Carolina,2017,20,X,0.981997,X,X,X,X,X,X,96,35,9776
States,North Dakota,2017,20,X,0.184502,X,X,X,X,X,X,2,6,1084
States,Ohio,2017,20,X,0.574109,X,X,X,X,X,X,82,50,14283
States,Oklahoma,2017,20,X,1.4341,X,X,X,X,X,X,63,21,4393
States,Oregon,2017,20,X,0.703916,X,X,X,X,X,X,32,14,4546
States,Pennsylvania,2017,20,X,1.01958,X,X,X,X,X,X,101,51,9906
States,Rhode Island,2017,20,X,0.050226,X,X,X,X,X,X,2,16,3982
States,South Carolina,2017,20,X,0.949294,X,X,X,X,X,X,41,12,4319
States,South Dakota,2017,20,X,0.648193,X,X,X,X,X,X,40,32,6171
States,Tennessee,2017,20,X,2.37948,X,X,X,X,X,X,193,53,8111
States,Texas,2017,20,X,2.30259,X,X,X,X,X,X,552,98,23973
States,Utah,2017,20,X,0.576097,X,X,X,X,X,X,55,28,9547
States,Vermont,2017,20,X,1.11111,X,X,X,X,X,X,19,7,1710
States,Virginia,2017,20,X,0.991409,X,X,X,X,X,X,884,130,89166
States,Washington,2017,20,X,0.421467,X,X,X,X,X,X,15,45,3559
States,West Virginia,2017,20,X,0.235899,X,X,X,X,X,X,45,37,19076
States,Wisconsin,2017,20,X,0.444984,X,X,X,X,X,X,11,20,2472
States,Wyoming,2017,20,X,0.397035,X,X,X,X,X,X,15,18,3778
States,Puerto Rico,2017,20,X,4.76673,X,X,X,X,X,X,141,7,2958
States,Virgin Islands,2017,20,X,0.685714,X,X,X,X,X,X,6,3,875
States,New York City,2017,20,X,1.74635,X,X,X,X,X,X,1827,81,104618
States,Alabama,2017,21,X,2.03091,X,X,X,X,X,X,113,20,5564
States,Alaska,2017,21,X,0.818554,X,X,X,X,X,X,12,5,1466
States,Arizona,2017,21,X,2.10293,X,X,X,X,X,X,436,48,20733
States,Arkansas,2017,21,X,1.20265,X,X,X,X,X,X,20,8,1663
States,California,2017,21,X,1.39117,X,X,X,X,X,X,551,85,39607
States,Colorado,2017,21,X,1.41981,X,X,X,X,X,X,44,1,3099
States,Connecticut,2017,21,X,0.645856,X,X,X,X,X,X,6,7,929
States,Delaware,2017,21,X,0.0738552,X,X,X,X,X,X,2,12,2708
States,District of Columbia,2017,21,X,5.7554,X,X,X,X,X,X,152,2,2641
States,Florida,2017,21,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2017,21,X,1.61768,X,X,X,X,X,X,749,52,46301
States,Hawaii,2017,21,X,1.21212,X,X,X,X,X,X,12,12,990
States,Idaho,2017,21,X,0.120048,X,X,X,X,X,X,1,3,833
States,Illinois,2017,21,X,1.22028,X,X,X,X,X,X,485,64,39745
States,Indiana,2017,21,X,0.353357,X,X,X,X,X,X,11,19,3113
States,Iowa,2017,21,X,0,X,X,X,X,X,X,0,6,1347
States,Kansas,2017,21,X,0.335345,X,X,X,X,X,X,15,22,4473
States,Kentucky,2017,21,X,0.37114,X,X,X,X,X,X,25,12,6736
States,Louisiana,2017,21,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2017,21,X,0.535555,X,X,X,X,X,X,18,23,3361
States,Maryland,2017,21,X,0.842793,X,X,X,X,X,X,49,32,5814
States,Massachusetts,2017,21,X,0.677286,X,X,X,X,X,X,179,32,26429
States,Michigan,2017,21,X,0.770612,X,X,X,X,X,X,133,61,17259
States,Minnesota,2017,21,X,1.34168,X,X,X,X,X,X,75,20,5590
States,Mississippi,2017,21,X,2.25424,X,X,X,X,X,X,316,45,14018
States,Missouri,2017,21,X,0.18797,X,X,X,X,X,X,5,14,2660
States,Montana,2017,21,X,0,X,X,X,X,X,X,0,7,1444
States,Nebraska,2017,21,X,0.0643915,X,X,X,X,X,X,1,9,1553
States,Nevada,2017,21,X,0.741243,X,X,X,X,X,X,142,33,19157
States,New Hampshire,2017,21,X,0.388007,X,X,X,X,X,X,11,17,2835
States,New Jersey,2017,21,X,1.73812,X,X,X,X,X,X,270,29,15534
States,New Mexico,2017,21,X,0.901202,X,X,X,X,X,X,54,17,5992
States,New York,2017,21,X,1.64462,X,X,X,X,X,X,143,43,8695
States,North Carolina,2017,21,X,1.43239,X,X,X,X,X,X,91,25,6353
States,North Dakota,2017,21,X,0.184162,X,X,X,X,X,X,2,7,1086
States,Ohio,2017,21,X,0.65979,X,X,X,X,X,X,71,39,10761
States,Oklahoma,2017,21,X,0.558003,X,X,X,X,X,X,19,15,3405
States,Oregon,2017,21,X,0.321384,X,X,X,X,X,X,13,11,4045
States,Pennsylvania,2017,21,X,0.71358,X,X,X,X,X,X,65,47,9109
States,Rhode Island,2017,21,X,0,X,X,X,X,X,X,0,16,3344
States,South Carolina,2017,21,X,0.783476,X,X,X,X,X,X,33,12,4212
States,South Dakota,2017,21,X,0.874891,X,X,X,X,X,X,40,25,4572
States,Tennessee,2017,21,X,1.88483,X,X,X,X,X,X,145,50,7693
States,Texas,2017,21,X,2.14023,X,X,X,X,X,X,471,94,22007
States,Utah,2017,21,X,0.513143,X,X,X,X,X,X,49,27,9549
States,Vermont,2017,21,X,0.521999,X,X,X,X,X,X,7,6,1341
States,Virginia,2017,21,X,0.983982,X,X,X,X,X,X,833,123,84656
States,Washington,2017,21,X,0.228484,X,X,X,X,X,X,9,42,3939
States,West Virginia,2017,21,X,0.292143,X,X,X,X,X,X,47,36,16088
States,Wisconsin,2017,21,X,0.40783,X,X,X,X,X,X,10,22,2452
States,Wyoming,2017,21,X,0.733568,X,X,X,X,X,X,25,17,3408
States,Puerto Rico,2017,21,X,3.57388,X,X,X,X,X,X,104,7,2910
States,Virgin Islands,2017,21,X,0.464576,X,X,X,X,X,X,4,3,861
States,New York City,2017,21,X,1.46691,X,X,X,X,X,X,1461,74,99597
States,Alabama,2017,22,X,1.29626,X,X,X,X,X,X,62,19,4783
States,Alaska,2017,22,X,0.772472,X,X,X,X,X,X,11,5,1424
States,Arizona,2017,22,X,1.86705,X,X,X,X,X,X,314,47,16818
States,Arkansas,2017,22,X,0.77837,X,X,X,X,X,X,19,8,2441
States,California,2017,22,X,1.39993,X,X,X,X,X,X,449,75,32073
States,Colorado,2017,22,X,0.746269,X,X,X,X,X,X,2,5,268
States,Connecticut,2017,22,X,0.547945,X,X,X,X,X,X,2,5,365
States,Delaware,2017,22,X,0.175593,X,X,X,X,X,X,4,12,2278
States,District of Columbia,2017,22,X,4.49556,X,X,X,X,X,X,86,2,1913
States,Florida,2017,22,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2017,22,X,1.24511,X,X,X,X,X,X,608,51,48831
States,Hawaii,2017,22,X,1.42857,X,X,X,X,X,X,12,12,840
States,Idaho,2017,22,X,0,X,X,X,X,X,X,0,2,578
States,Illinois,2017,22,X,1.14586,X,X,X,X,X,X,417,61,36392
States,Indiana,2017,22,X,0.352665,X,X,X,X,X,X,9,21,2552
States,Iowa,2017,22,X,0.325733,X,X,X,X,X,X,2,5,614
States,Kansas,2017,22,X,0.420875,X,X,X,X,X,X,10,15,2376
States,Kentucky,2017,22,X,0.316907,X,X,X,X,X,X,20,12,6311
States,Louisiana,2017,22,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2017,22,X,0.895009,X,X,X,X,X,X,26,23,2905
States,Maryland,2017,22,X,1.25798,X,X,X,X,X,X,67,32,5326
States,Massachusetts,2017,22,X,0.757756,X,X,X,X,X,X,159,28,20983
States,Michigan,2017,22,X,0.820838,X,X,X,X,X,X,150,67,18274
States,Minnesota,2017,22,X,1.04428,X,X,X,X,X,X,50,19,4788
States,Mississippi,2017,22,X,1.78687,X,X,X,X,X,X,277,44,15502
States,Missouri,2017,22,X,0.0851064,X,X,X,X,X,X,2,15,2350
States,Montana,2017,22,X,0,X,X,X,X,X,X,0,7,2226
States,Nebraska,2017,22,X,0.192123,X,X,X,X,X,X,2,8,1041
States,Nevada,2017,22,X,0.789554,X,X,X,X,X,X,130,32,16465
States,New Hampshire,2017,22,X,0.471032,X,X,X,X,X,X,10,15,2123
States,New Jersey,2017,22,X,1.90501,X,X,X,X,X,X,288,29,15118
States,New Mexico,2017,22,X,1.48297,X,X,X,X,X,X,81,16,5462
States,New York,2017,22,X,1.67191,X,X,X,X,X,X,101,42,6041
States,North Carolina,2017,22,X,0.928737,X,X,X,X,X,X,52,25,5599
States,North Dakota,2017,22,X,0.354925,X,X,X,X,X,X,4,4,1127
States,Ohio,2017,22,X,0.742544,X,X,X,X,X,X,61,31,8215
States,Oklahoma,2017,22,X,0.596481,X,X,X,X,X,X,20,16,3353
States,Oregon,2017,22,X,0.38525,X,X,X,X,X,X,14,12,3634
States,Pennsylvania,2017,22,X,0.904496,X,X,X,X,X,X,68,46,7518
States,Rhode Island,2017,22,X,0.103806,X,X,X,X,X,X,3,15,2890
States,South Carolina,2017,22,X,0.730816,X,X,X,X,X,X,24,9,3284
States,South Dakota,2017,22,X,0.390286,X,X,X,X,X,X,18,25,4612
States,Tennessee,2017,22,X,1.14744,X,X,X,X,X,X,73,48,6362
States,Texas,2017,22,X,1.79865,X,X,X,X,X,X,360,93,20015
States,Utah,2017,22,X,0.617145,X,X,X,X,X,X,55,29,8912
States,Vermont,2017,22,X,1.57546,X,X,X,X,X,X,19,6,1206
States,Virginia,2017,22,X,1.06009,X,X,X,X,X,X,886,122,83578
States,Washington,2017,22,X,0.370582,X,X,X,X,X,X,13,42,3508
States,West Virginia,2017,22,X,0.359178,X,X,X,X,X,X,29,33,8074
States,Wisconsin,2017,22,X,0.257334,X,X,X,X,X,X,5,21,1943
States,Wyoming,2017,22,X,0.726644,X,X,X,X,X,X,21,17,2890
States,Puerto Rico,2017,22,X,3.87281,X,X,X,X,X,X,95,5,2453
States,Virgin Islands,2017,22,X,0.57971,X,X,X,X,X,X,4,2,690
States,New York City,2017,22,X,1.60678,X,X,X,X,X,X,1569,84,97649
States,Alabama,2017,23,X,1.0559,X,X,X,X,X,X,51,16,4830
States,Alaska,2017,23,X,0.98661,X,X,X,X,X,X,14,5,1419
States,Arizona,2017,23,X,1.66789,X,X,X,X,X,X,318,46,19066
States,Arkansas,2017,23,X,0.527108,X,X,X,X,X,X,14,8,2656
States,California,2017,23,X,1.6159,X,X,X,X,X,X,608,81,37626
States,Colorado,2017,23,X,0.494761,X,X,X,X,X,X,17,6,3436
States,Connecticut,2017,23,X,0.555556,X,X,X,X,X,X,2,5,360
States,Delaware,2017,23,X,0,X,X,X,X,X,X,0,4,747
States,District of Columbia,2017,23,X,5.08685,X,X,X,X,X,X,123,2,2418
States,Florida,2017,23,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2017,23,X,1.09005,X,X,X,X,X,X,547,53,50181
States,Hawaii,2017,23,X,1.20846,X,X,X,X,X,X,12,12,993
States,Idaho,2017,23,X,0,X,X,X,X,X,X,0,1,318
States,Illinois,2017,23,X,1.03763,X,X,X,X,X,X,404,62,38935
States,Indiana,2017,23,X,0.27881,X,X,X,X,X,X,9,17,3228
States,Iowa,2017,23,X,0.124069,X,X,X,X,X,X,1,5,806
States,Kansas,2017,23,X,0.316581,X,X,X,X,X,X,8,12,2527
States,Kentucky,2017,23,X,0.177077,X,X,X,X,X,X,11,9,6212
States,Louisiana,2017,23,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2017,23,X,0.71347,X,X,X,X,X,X,25,23,3504
States,Maryland,2017,23,X,0.96963,X,X,X,X,X,X,53,32,5466
States,Massachusetts,2017,23,X,0.667514,X,X,X,X,X,X,168,28,25168
States,Michigan,2017,23,X,0.645329,X,X,X,X,X,X,124,62,19215
States,Minnesota,2017,23,X,0.805861,X,X,X,X,X,X,11,12,1365
States,Mississippi,2017,23,X,1.78197,X,X,X,X,X,X,272,44,15264
States,Missouri,2017,23,X,0.067714,X,X,X,X,X,X,5,15,7384
States,Montana,2017,23,X,0,X,X,X,X,X,X,0,5,2191
States,Nebraska,2017,23,X,0.351906,X,X,X,X,X,X,6,10,1705
States,Nevada,2017,23,X,0.586159,X,X,X,X,X,X,98,31,16719
States,New Hampshire,2017,23,X,0.2456,X,X,X,X,X,X,6,16,2443
States,New Jersey,2017,23,X,2.00848,X,X,X,X,X,X,303,29,15086
States,New Mexico,2017,23,X,0.921526,X,X,X,X,X,X,64,19,6945
States,New York,2017,23,X,1.43593,X,X,X,X,X,X,106,41,7382
States,North Carolina,2017,23,X,1.31473,X,X,X,X,X,X,82,24,6237
States,North Dakota,2017,23,X,0,X,X,X,X,X,X,0,2,627
States,Ohio,2017,23,X,0.834085,X,X,X,X,X,X,74,27,8872
States,Oklahoma,2017,23,X,0.46729,X,X,X,X,X,X,15,15,3210
States,Oregon,2017,23,X,0.480538,X,X,X,X,X,X,20,12,4162
States,Pennsylvania,2017,23,X,0.741872,X,X,X,X,X,X,68,48,9166
States,Rhode Island,2017,23,X,0,X,X,X,X,X,X,0,15,2833
States,South Carolina,2017,23,X,0.495954,X,X,X,X,X,X,19,10,3831
States,South Dakota,2017,23,X,0.447467,X,X,X,X,X,X,25,23,5587
States,Tennessee,2017,23,X,1.07509,X,X,X,X,X,X,65,48,6046
States,Texas,2017,23,X,1.79529,X,X,X,X,X,X,385,96,21445
States,Utah,2017,23,X,0.366911,X,X,X,X,X,X,55,26,14990
States,Vermont,2017,23,X,1.2021,X,X,X,X,X,X,16,6,1331
States,Virginia,2017,23,X,0.873619,X,X,X,X,X,X,684,111,78295
States,Washington,2017,23,X,0.0952986,X,X,X,X,X,X,3,26,3148
States,West Virginia,2017,23,X,0.154151,X,X,X,X,X,X,14,31,9082
States,Wisconsin,2017,23,X,0.309324,X,X,X,X,X,X,7,19,2263
States,Wyoming,2017,23,X,0.675241,X,X,X,X,X,X,21,17,3110
States,Puerto Rico,2017,23,X,3.21466,X,X,X,X,X,X,93,6,2893
States,Virgin Islands,2017,23,X,0.14771,X,X,X,X,X,X,1,2,677
States,New York City,2017,23,X,1.74273,X,X,X,X,X,X,1760,83,100991
States,Alabama,2017,24,X,0.830171,X,X,X,X,X,X,35,14,4216
States,Alaska,2017,24,X,0.479781,X,X,X,X,X,X,7,5,1459
States,Arizona,2017,24,X,1.35669,X,X,X,X,X,X,261,45,19238
States,Arkansas,2017,24,X,0.536481,X,X,X,X,X,X,10,7,1864
States,California,2017,24,X,1.30719,X,X,X,X,X,X,470,74,35955
States,Colorado,2017,24,X,0,X,X,X,X,X,X,0,5,322
States,Connecticut,2017,24,X,0.297177,X,X,X,X,X,X,2,6,673
States,Delaware,2017,24,X,0.58873,X,X,X,X,X,X,7,6,1189
States,District of Columbia,2017,24,X,0,X,X,X,X,X,X,0,1,159
States,Florida,2017,24,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2017,24,X,1.10279,X,X,X,X,X,X,554,52,50236
States,Hawaii,2017,24,X,1.14778,X,X,X,X,X,X,8,11,697
States,Idaho,2017,24,X,0,X,X,X,X,X,X,0,1,303
States,Illinois,2017,24,X,0.900231,X,X,X,X,X,X,339,59,37657
States,Indiana,2017,24,X,0.231328,X,X,X,X,X,X,7,17,3026
States,Iowa,2017,24,X,0.13089,X,X,X,X,X,X,1,4,764
States,Kansas,2017,24,X,0.251783,X,X,X,X,X,X,6,12,2383
States,Kentucky,2017,24,X,0.121249,X,X,X,X,X,X,8,11,6598
States,Louisiana,2017,24,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2017,24,X,0.602064,X,X,X,X,X,X,21,22,3488
States,Maryland,2017,24,X,1.22888,X,X,X,X,X,X,48,29,3906
States,Massachusetts,2017,24,X,0.708397,X,X,X,X,X,X,177,27,24986
States,Michigan,2017,24,X,0.644818,X,X,X,X,X,X,109,62,16904
States,Minnesota,2017,24,X,0.722311,X,X,X,X,X,X,9,11,1246
States,Mississippi,2017,24,X,1.80792,X,X,X,X,X,X,301,45,16649
States,Missouri,2017,24,X,0.167785,X,X,X,X,X,X,4,13,2384
States,Montana,2017,24,X,0,X,X,X,X,X,X,0,5,2135
States,Nebraska,2017,24,X,0.369231,X,X,X,X,X,X,6,9,1625
States,Nevada,2017,24,X,0.665388,X,X,X,X,X,X,111,32,16682
States,New Hampshire,2017,24,X,0.239521,X,X,X,X,X,X,6,16,2505
States,New Jersey,2017,24,X,1.90022,X,X,X,X,X,X,259,28,13630
States,New Mexico,2017,24,X,1.23973,X,X,X,X,X,X,86,19,6937
States,New York,2017,24,X,1.37457,X,X,X,X,X,X,104,42,7566
States,North Carolina,2017,24,X,0.746269,X,X,X,X,X,X,33,23,4422
States,North Dakota,2017,24,X,1.06572,X,X,X,X,X,X,6,2,563
States,Ohio,2017,24,X,0.676634,X,X,X,X,X,X,62,30,9163
States,Oklahoma,2017,24,X,0.381791,X,X,X,X,X,X,13,17,3405
States,Oregon,2017,24,X,0.316874,X,X,X,X,X,X,12,12,3787
States,Pennsylvania,2017,24,X,0.662025,X,X,X,X,X,X,58,49,8761
States,Rhode Island,2017,24,X,0.0723066,X,X,X,X,X,X,2,15,2766
States,South Carolina,2017,24,X,0.572618,X,X,X,X,X,X,22,10,3842
States,South Dakota,2017,24,X,0.250815,X,X,X,X,X,X,10,23,3987
States,Tennessee,2017,24,X,0.706618,X,X,X,X,X,X,52,51,7359
States,Texas,2017,24,X,1.57771,X,X,X,X,X,X,329,95,20853
States,Utah,2017,24,X,0.326931,X,X,X,X,X,X,48,26,14682
States,Vermont,2017,24,X,0.602864,X,X,X,X,X,X,8,6,1327
States,Virginia,2017,24,X,0.793261,X,X,X,X,X,X,646,117,81436
States,Washington,2017,24,X,0.334324,X,X,X,X,X,X,9,14,2692
States,West Virginia,2017,24,X,0.179684,X,X,X,X,X,X,15,30,8348
States,Wisconsin,2017,24,X,0.375469,X,X,X,X,X,X,9,20,2397
States,Wyoming,2017,24,X,0.648508,X,X,X,X,X,X,20,17,3084
States,Puerto Rico,2017,24,X,2.91864,X,X,X,X,X,X,80,6,2741
States,Virgin Islands,2017,24,X,0.503778,X,X,X,X,X,X,4,3,794
States,New York City,2017,24,X,1.40884,X,X,X,X,X,X,1423,78,101005
States,Alabama,2017,25,X,1.1051,X,X,X,X,X,X,47,15,4253
States,Alaska,2017,25,X,1.77736,X,X,X,X,X,X,19,4,1069
States,Arizona,2017,25,X,1.00375,X,X,X,X,X,X,158,37,15741
States,Arkansas,2017,25,X,0.63762,X,X,X,X,X,X,12,7,1882
States,California,2017,25,X,1.27717,X,X,X,X,X,X,463,76,36252
States,Colorado,2017,25,X,0.737191,X,X,X,X,X,X,20,4,2713
States,Connecticut,2017,25,X,0.277008,X,X,X,X,X,X,1,4,361
States,Delaware,2017,25,X,0,X,X,X,X,X,X,0,12,2661
States,District of Columbia,2017,25,X,5.97222,X,X,X,X,X,X,129,2,2160
States,Florida,2017,25,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2017,25,X,0.946014,X,X,X,X,X,X,467,50,49365
States,Hawaii,2017,25,X,1.21012,X,X,X,X,X,X,11,12,909
States,Idaho,2017,25,X,0,X,X,X,X,X,X,0,1,274
States,Illinois,2017,25,X,0.873269,X,X,X,X,X,X,328,60,37560
States,Indiana,2017,25,X,0.134093,X,X,X,X,X,X,4,16,2983
States,Iowa,2017,25,X,0,X,X,X,X,X,X,0,5,798
States,Kansas,2017,25,X,0.24321,X,X,X,X,X,X,6,12,2467
States,Kentucky,2017,25,X,0.186509,X,X,X,X,X,X,12,11,6434
States,Louisiana,2017,25,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2017,25,X,0.462428,X,X,X,X,X,X,16,21,3460
States,Maryland,2017,25,X,1.06998,X,X,X,X,X,X,50,31,4673
States,Massachusetts,2017,25,X,0.618827,X,X,X,X,X,X,151,28,24401
States,Michigan,2017,25,X,0.616925,X,X,X,X,X,X,106,61,17182
States,Minnesota,2017,25,X,1.27753,X,X,X,X,X,X,58,17,4540
States,Mississippi,2017,25,X,1.36037,X,X,X,X,X,X,212,46,15584
States,Missouri,2017,25,X,0.0418235,X,X,X,X,X,X,1,14,2391
States,Montana,2017,25,X,0,X,X,X,X,X,X,0,5,2040
States,Nebraska,2017,25,X,0.236827,X,X,X,X,X,X,4,9,1689
States,Nevada,2017,25,X,0.536596,X,X,X,X,X,X,100,33,18636
States,New Hampshire,2017,25,X,0.424268,X,X,X,X,X,X,10,16,2357
States,New Jersey,2017,25,X,1.75321,X,X,X,X,X,X,236,28,13461
States,New Mexico,2017,25,X,1.25844,X,X,X,X,X,X,82,17,6516
States,New York,2017,25,X,1.39179,X,X,X,X,X,X,100,41,7185
States,North Carolina,2017,25,X,0.669437,X,X,X,X,X,X,29,23,4332
States,North Dakota,2017,25,X,0,X,X,X,X,X,X,0,2,648
States,Ohio,2017,25,X,0.648448,X,X,X,X,X,X,56,28,8636
States,Oklahoma,2017,25,X,0.51757,X,X,X,X,X,X,19,17,3671
States,Oregon,2017,25,X,0.467602,X,X,X,X,X,X,14,12,2994
States,Pennsylvania,2017,25,X,0.575667,X,X,X,X,X,X,52,49,9033
States,Rhode Island,2017,25,X,0,X,X,X,X,X,X,0,16,2725
States,South Carolina,2017,25,X,0.350263,X,X,X,X,X,X,12,8,3426
States,South Dakota,2017,25,X,0.38743,X,X,X,X,X,X,18,25,4646
States,Tennessee,2017,25,X,0.307287,X,X,X,X,X,X,21,48,6834
States,Texas,2017,25,X,1.48476,X,X,X,X,X,X,302,93,20340
States,Utah,2017,25,X,0.274635,X,X,X,X,X,X,42,26,15293
States,Vermont,2017,25,X,0.673077,X,X,X,X,X,X,7,5,1040
States,Virginia,2017,25,X,0.765601,X,X,X,X,X,X,597,114,77978
States,Washington,2017,25,X,0.352113,X,X,X,X,X,X,4,33,1136
States,West Virginia,2017,25,X,0.223214,X,X,X,X,X,X,19,31,8512
States,Wisconsin,2017,25,X,0.296234,X,X,X,X,X,X,7,20,2363
States,Wyoming,2017,25,X,0.975293,X,X,X,X,X,X,30,17,3076
States,Puerto Rico,2017,25,X,4.74174,X,X,X,X,X,X,112,5,2362
States,Virgin Islands,2017,25,X,0.47619,X,X,X,X,X,X,3,2,630
States,New York City,2017,25,X,1.29309,X,X,X,X,X,X,1329,82,102777
States,Alabama,2017,26,X,0.877588,X,X,X,X,X,X,39,14,4444
States,Alaska,2017,26,X,0.434783,X,X,X,X,X,X,5,3,1150
States,Arizona,2017,26,X,1.22601,X,X,X,X,X,X,230,44,18760
States,Arkansas,2017,26,X,0.686106,X,X,X,X,X,X,12,7,1749
States,California,2017,26,X,1.44035,X,X,X,X,X,X,470,73,32631
States,Colorado,2017,26,X,0.455927,X,X,X,X,X,X,18,6,3948
States,Connecticut,2017,26,X,0.453858,X,X,X,X,X,X,3,6,661
States,Delaware,2017,26,X,0,X,X,X,X,X,X,0,12,2456
States,District of Columbia,2017,26,X,4.11423,X,X,X,X,X,X,85,2,2066
States,Florida,2017,26,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2017,26,X,0.941247,X,X,X,X,X,X,438,50,46534
States,Hawaii,2017,26,X,1.31291,X,X,X,X,X,X,12,12,914
States,Idaho,2017,26,X,0,X,X,X,X,X,X,0,1,272
States,Illinois,2017,26,X,0.841253,X,X,X,X,X,X,293,58,34829
States,Indiana,2017,26,X,0.0669568,X,X,X,X,X,X,2,17,2987
States,Iowa,2017,26,X,0.30722,X,X,X,X,X,X,2,5,651
States,Kansas,2017,26,X,0.34617,X,X,X,X,X,X,8,11,2311
States,Kentucky,2017,26,X,0.161473,X,X,X,X,X,X,10,11,6193
States,Louisiana,2017,26,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2017,26,X,0.814725,X,X,X,X,X,X,27,22,3314
States,Maryland,2017,26,X,1.28205,X,X,X,X,X,X,44,28,3432
States,Massachusetts,2017,26,X,0.430416,X,X,X,X,X,X,27,12,6273
States,Michigan,2017,26,X,0.614478,X,X,X,X,X,X,73,52,11880
States,Minnesota,2017,26,X,0.744359,X,X,X,X,X,X,32,17,4299
States,Mississippi,2017,26,X,1.37673,X,X,X,X,X,X,151,32,10968
States,Missouri,2017,26,X,0.15534,X,X,X,X,X,X,4,15,2575
States,Montana,2017,26,X,0,X,X,X,X,X,X,0,5,2082
States,Nebraska,2017,26,X,0.416667,X,X,X,X,X,X,7,9,1680
States,Nevada,2017,26,X,0.35474,X,X,X,X,X,X,58,32,16350
States,New Hampshire,2017,26,X,0.12848,X,X,X,X,X,X,3,16,2335
States,New Jersey,2017,26,X,1.57045,X,X,X,X,X,X,213,28,13563
States,New Mexico,2017,26,X,0.932546,X,X,X,X,X,X,60,17,6434
States,New York,2017,26,X,1.19065,X,X,X,X,X,X,83,41,6971
States,North Carolina,2017,26,X,0.573709,X,X,X,X,X,X,23,22,4009
States,North Dakota,2017,26,X,0,X,X,X,X,X,X,0,2,540
